"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Jefferson County, KS"	"20087"	Suppressed	18998	Suppressed
	"Jewell County, KS"	"20089"	0	2850	Unreliable
	"Johnson County, KS"	"20091"	13	591178	Unreliable
	"Kearny County, KS"	"20093"	0	3960	Unreliable
	"Kingman County, KS"	"20095"	0	7360	Unreliable
	"Kiowa County, KS"	"20097"	0	2485	Unreliable
	"Labette County, KS"	"20099"	0	20145	Unreliable
	"Lane County, KS"	"20101"	0	1559	Unreliable
	"Leavenworth County, KS"	"20103"	Suppressed	81095	Suppressed
	"Lincoln County, KS"	"20105"	0	3043	Unreliable
	"Linn County, KS"	"20107"	Suppressed	9726	Suppressed
	"Logan County, KS"	"20109"	0	2821	Unreliable
	"Lyon County, KS"	"20111"	Suppressed	33392	Suppressed
	"McPherson County, KS"	"20113"	0	28708	Unreliable
	"Marion County, KS"	"20115"	0	11986	Unreliable
	"Marshall County, KS"	"20117"	0	9745	Unreliable
	"Meade County, KS"	"20119"	0	4303	Unreliable
	"Miami County, KS"	"20121"	Suppressed	33461	Suppressed
	"Mitchell County, KS"	"20123"	0	6128	Unreliable
	"Montgomery County, KS"	"20125"	Suppressed	32556	Suppressed
	"Morris County, KS"	"20127"	0	5455	Unreliable
	"Morton County, KS"	"20129"	0	2740	Unreliable
	"Nemaha County, KS"	"20131"	0	10118	Unreliable
	"Neosho County, KS"	"20133"	0	16015	Unreliable
	"Ness County, KS"	"20135"	0	2869	Unreliable
	"Norton County, KS"	"20137"	0	5441	Unreliable
	"Osage County, KS"	"20139"	0	15772	Unreliable
	"Osborne County, KS"	"20141"	0	3610	Unreliable
	"Ottawa County, KS"	"20143"	Suppressed	5863	Suppressed
	"Pawnee County, KS"	"20145"	0	6680	Unreliable
	"Phillips County, KS"	"20147"	0	5370	Unreliable
	"Pottawatomie County, KS"	"20149"	0	23908	Unreliable
	"Pratt County, KS"	"20151"	0	9547	Unreliable
	"Rawlins County, KS"	"20153"	0	2497	Unreliable
	"Reno County, KS"	"20155"	Suppressed	62510	Suppressed
	"Republic County, KS"	"20157"	0	4691	Unreliable
	"Rice County, KS"	"20159"	0	9660	Unreliable
	"Riley County, KS"	"20161"	Suppressed	74172	Suppressed
	"Rooks County, KS"	"20163"	0	5043	Unreliable
	"Rush County, KS"	"20165"	0	3103	Unreliable
	"Russell County, KS"	"20167"	0	6915	Unreliable
	"Saline County, KS"	"20169"	Suppressed	54734	Suppressed
	"Scott County, KS"	"20171"	Suppressed	4961	Suppressed
	"Sedgwick County, KS"	"20173"	29	513687	5.6
	"Seward County, KS"	"20175"	0	22159	Unreliable
	"Shawnee County, KS"	"20177"	22	178187	12.3
	"Sheridan County, KS"	"20179"	0	2527	Unreliable
	"Sherman County, KS"	"20181"	0	5930	Unreliable
	"Smith County, KS"	"20183"	0	3668	Unreliable
	"Stafford County, KS"	"20185"	0	4207	Unreliable
	"Stanton County, KS"	"20187"	0	2060	Unreliable
	"Stevens County, KS"	"20189"	0	5612	Unreliable
	"Sumner County, KS"	"20191"	0	23159	Unreliable
	"Thomas County, KS"	"20193"	0	7788	Unreliable
	"Trego County, KS"	"20195"	0	2884	Unreliable
	"Wabaunsee County, KS"	"20197"	0	6874	Unreliable
	"Wallace County, KS"	"20199"	0	1524	Unreliable
	"Washington County, KS"	"20201"	0	5485	Unreliable
	"Wichita County, KS"	"20203"	0	2125	Unreliable
	"Wilson County, KS"	"20205"	Suppressed	8675	Suppressed
	"Woodson County, KS"	"20207"	0	3147	Unreliable
	"Wyandotte County, KS"	"20209"	33	165288	20.0
	"Adair County, KY"	"21001"	Suppressed	19485	Suppressed
	"Allen County, KY"	"21003"	Suppressed	20933	Suppressed
	"Anderson County, KY"	"21005"	Suppressed	22544	Suppressed
	"Ballard County, KY"	"21007"	0	8039	Unreliable
	"Barren County, KY"	"21009"	0	43801	Unreliable
	"Bath County, KY"	"21011"	0	12378	Unreliable
	"Bell County, KY"	"21013"	0	26894	Unreliable
	"Boone County, KY"	"21015"	Suppressed	130728	Suppressed
	"Bourbon County, KY"	"21017"	0	20029	Unreliable
	"Boyd County, KY"	"21019"	0	47979	Unreliable
	"Boyle County, KY"	"21021"	0	29924	Unreliable
	"Bracken County, KY"	"21023"	0	8267	Unreliable
	"Breathitt County, KY"	"21025"	0	12946	Unreliable
	"Breckinridge County, KY"	"21027"	Suppressed	20111	Suppressed
	"Bullitt County, KY"	"21029"	Suppressed	80246	Suppressed
	"Butler County, KY"	"21031"	Suppressed	12831	Suppressed
	"Caldwell County, KY"	"21033"	Suppressed	12639	Suppressed
	"Calloway County, KY"	"21035"	Suppressed	38919	Suppressed
	"Campbell County, KY"	"21037"	Suppressed	92488	Suppressed
	"Carlisle County, KY"	"21039"	Suppressed	4846	Suppressed
	"Carroll County, KY"	"21041"	0	10713	Unreliable
	"Carter County, KY"	"21043"	Suppressed	27144	Suppressed
	"Casey County, KY"	"21045"	0	15750	Unreliable
	"Christian County, KY"	"21047"	Suppressed	70416	Suppressed
	"Clark County, KY"	"21049"	Suppressed	36046	Suppressed
	"Clay County, KY"	"21051"	Suppressed	20366	Suppressed
	"Clinton County, KY"	"21053"	0	10276	Unreliable
	"Crittenden County, KY"	"21055"	0	9084	Unreliable
	"Cumberland County, KY"	"21057"	0	6706	Unreliable
	"Daviess County, KY"	"21059"	Suppressed	100374	Suppressed
	"Edmonson County, KY"	"21061"	0	12226	Unreliable
	"Elliott County, KY"	"21063"	0	7523	Unreliable
	"Estill County, KY"	"21065"	0	14277	Unreliable
	"Fayette County, KY"	"21067"	18	321959	Unreliable
	"Fleming County, KY"	"21069"	0	14446	Unreliable
	"Floyd County, KY"	"21071"	Suppressed	36271	Suppressed
	"Franklin County, KY"	"21073"	Suppressed	50485	Suppressed
	"Fulton County, KY"	"21075"	0	6192	Unreliable
	"Gallatin County, KY"	"21077"	Suppressed	8776	Suppressed
	"Garrard County, KY"	"21079"	0	17523	Unreliable
	"Grant County, KY"	"21081"	0	24984	Unreliable
	"Graves County, KY"	"21083"	Suppressed	37121	Suppressed
	"Grayson County, KY"	"21085"	Suppressed	26358	Suppressed
	"Green County, KY"	"21087"	0	11065	Unreliable
	"Greenup County, KY"	"21089"	0	35518	Unreliable
	"Hancock County, KY"	"21091"	0	8801	Unreliable
	"Hardin County, KY"	"21093"	Suppressed	108071	Suppressed
	"Harlan County, KY"	"21095"	0	26713	Unreliable
	"Harrison County, KY"	"21097"	Suppressed	18781	Suppressed
	"Hart County, KY"	"21099"	Suppressed	18757	Suppressed
	"Henderson County, KY"	"21101"	Suppressed	45928	Suppressed
	"Henry County, KY"	"21103"	Suppressed	16006	Suppressed
	"Hickman County, KY"	"21105"	0	4520	Unreliable
	"Hopkins County, KY"	"21107"	0	45547	Unreliable
	"Jackson County, KY"	"21109"	Suppressed	13431	Suppressed
	"Jefferson County, KY"	"21111"	93	771158	12.1
	"Jessamine County, KY"	"21113"	Suppressed	53375	Suppressed
	"Johnson County, KY"	"21115"	0	22594	Unreliable
	"Kenton County, KY"	"21117"	Suppressed	165399	Suppressed
	"Knott County, KY"	"21119"	0	15291	Unreliable
	"Knox County, KY"	"21121"	Suppressed	31227	Suppressed
	"Larue County, KY"	"21123"	Suppressed	14205	Suppressed
	"Laurel County, KY"	"21125"	Suppressed	60174	Suppressed
	"Lawrence County, KY"	"21127"	Suppressed	15719	Suppressed
	"Lee County, KY"	"21129"	0	6570	Unreliable
	"Leslie County, KY"	"21131"	0	10334	Unreliable
	"Letcher County, KY"	"21133"	Suppressed	22339	Suppressed
	"Lewis County, KY"	"21135"	Suppressed	13339	Suppressed
	"Lincoln County, KY"	"21137"	Suppressed	24456	Suppressed
	"Livingston County, KY"	"21139"	0	9269	Unreliable
	"Logan County, KY"	"21141"	Suppressed	27060	Suppressed
	"Lyon County, KY"	"21143"	Suppressed	8082	Suppressed
	"McCracken County, KY"	"21145"	0	65385	Unreliable
	"McCreary County, KY"	"21147"	0	17465	Unreliable
	"McLean County, KY"	"21149"	0	9201	Unreliable
	"Madison County, KY"	"21151"	Suppressed	91226	Suppressed
	"Magoffin County, KY"	"21153"	0	12538	Unreliable
	"Marion County, KY"	"21155"	0	19395	Unreliable
	"Marshall County, KY"	"21157"	0	31382	Unreliable
	"Martin County, KY"	"21159"	Suppressed	11452	Suppressed
	"Mason County, KY"	"21161"	0	17174	Unreliable
	"Meade County, KY"	"21163"	Suppressed	28154	Suppressed
	"Menifee County, KY"	"21165"	0	6455	Unreliable
	"Mercer County, KY"	"21167"	0	21521	Unreliable
	"Metcalfe County, KY"	"21169"	Suppressed	10107	Suppressed
	"Monroe County, KY"	"21171"	0	10659	Unreliable
	"Montgomery County, KY"	"21173"	Suppressed	27928	Suppressed
	"Morgan County, KY"	"21175"	0	13188	Unreliable
	"Muhlenberg County, KY"	"21177"	0	30816	Unreliable
	"Nelson County, KY"	"21179"	Suppressed	45640	Suppressed
	"Nicholas County, KY"	"21181"	0	7130	Unreliable
	"Ohio County, KY"	"21183"	Suppressed	24182	Suppressed
	"Oldham County, KY"	"21185"	Suppressed	66415	Suppressed
	"Owen County, KY"	"21187"	0	10765	Unreliable
	"Owsley County, KY"	"21189"	0	4435	Unreliable
	"Pendleton County, KY"	"21191"	0	14573	Unreliable
	"Perry County, KY"	"21193"	0	26553	Unreliable
	"Pike County, KY"	"21195"	Suppressed	58883	Suppressed
	"Powell County, KY"	"21197"	0	12374	Unreliable
	"Pulaski County, KY"	"21199"	Suppressed	64449	Suppressed
	"Robertson County, KY"	"21201"	0	2134	Unreliable
	"Rockcastle County, KY"	"21203"	Suppressed	16698	Suppressed
	"Rowan County, KY"	"21205"	Suppressed	24517	Suppressed
	"Russell County, KY"	"21207"	Suppressed	17775	Suppressed
	"Scott County, KY"	"21209"	0	54873	Unreliable
	"Shelby County, KY"	"21211"	0	47421	Unreliable
	"Simpson County, KY"	"21213"	0	18108	Unreliable
	"Spencer County, KY"	"21215"	Suppressed	18507	Suppressed
	"Taylor County, KY"	"21217"	Suppressed	25472	Suppressed
	"Todd County, KY"	"21219"	0	12243	Unreliable
	"Trigg County, KY"	"21221"	0	14444	Unreliable
	"Trimble County, KY"	"21223"	Suppressed	8561	Suppressed
	"Union County, KY"	"21225"	Suppressed	14668	Suppressed
	"Warren County, KY"	"21227"	Suppressed	128845	Suppressed
	"Washington County, KY"	"21229"	0	12126	Unreliable
	"Wayne County, KY"	"21231"	Suppressed	20716	Suppressed
	"Webster County, KY"	"21233"	Suppressed	13018	Suppressed
	"Whitley County, KY"	"21235"	Suppressed	36214	Suppressed
	"Wolfe County, KY"	"21237"	Suppressed	7264	Suppressed
	"Woodford County, KY"	"21239"	0	26368	Unreliable
	"Acadia Parish, LA"	"22001"	Suppressed	62590	Suppressed
	"Allen Parish, LA"	"22003"	Suppressed	25621	Suppressed
	"Ascension Parish, LA"	"22005"	Suppressed	122948	Suppressed
	"Assumption Parish, LA"	"22007"	Suppressed	22526	Suppressed
	"Avoyelles Parish, LA"	"22009"	Suppressed	40980	Suppressed
	"Beauregard Parish, LA"	"22011"	Suppressed	36928	Suppressed
	"Bienville Parish, LA"	"22013"	Suppressed	13638	Suppressed
	"Bossier Parish, LA"	"22015"	Suppressed	127634	Suppressed
	"Caddo Parish, LA"	"22017"	45	246581	18.2
	"Calcasieu Parish, LA"	"22019"	11	202445	Unreliable
	"Caldwell Parish, LA"	"22021"	0	9950	Unreliable
	"Cameron Parish, LA"	"22023"	0	6912	Unreliable
	"Catahoula Parish, LA"	"22025"	0	9875	Unreliable
	"Claiborne Parish, LA"	"22027"	Suppressed	15969	Suppressed
	"Concordia Parish, LA"	"22029"	0	19866	Unreliable
	"De Soto Parish, LA"	"22031"	Suppressed	27340	Suppressed
	"East Baton Rouge Parish, LA"	"22033"	106	446268	23.8
	"East Carroll Parish, LA"	"22035"	0	7126	Unreliable
	"East Feliciana Parish, LA"	"22037"	Suppressed	19412	Suppressed
	"Evangeline Parish, LA"	"22039"	0	33708	Unreliable
	"Franklin Parish, LA"	"22041"	Suppressed	20260	Suppressed
	"Grant Parish, LA"	"22043"	Suppressed	22336	Suppressed
	"Iberia Parish, LA"	"22045"	Suppressed	72176	Suppressed
	"Iberville Parish, LA"	"22047"	Suppressed	33027	Suppressed
	"Jackson Parish, LA"	"22049"	Suppressed	15846	Suppressed
	"Jefferson Parish, LA"	"22051"	51	439036	11.6
	"Jefferson Davis Parish, LA"	"22053"	0	31477	Unreliable
	"Lafayette Parish, LA"	"22055"	25	242485	10.3
	"Lafourche Parish, LA"	"22057"	Suppressed	98426	Suppressed
	"LaSalle Parish, LA"	"22059"	0	14933	Unreliable
	"Lincoln Parish, LA"	"22061"	Suppressed	47744	Suppressed
	"Livingston Parish, LA"	"22063"	10	138228	Unreliable
	"Madison Parish, LA"	"22065"	Suppressed	11316	Suppressed
	"Morehouse Parish, LA"	"22067"	Suppressed	25641	Suppressed
	"Natchitoches Parish, LA"	"22069"	Suppressed	39021	Suppressed
	"Orleans Parish, LA"	"22071"	122	393292	31.0
	"Ouachita Parish, LA"	"22073"	23	155874	14.8
	"Plaquemines Parish, LA"	"22075"	Suppressed	23348	Suppressed
	"Pointe Coupee Parish, LA"	"22077"	Suppressed	22268	Suppressed
	"Rapides Parish, LA"	"22079"	13	131648	Unreliable
	"Red River Parish, LA"	"22081"	Suppressed	8536	Suppressed
	"Richland Parish, LA"	"22083"	Suppressed	20411	Suppressed
	"Sabine Parish, LA"	"22085"	Suppressed	24018	Suppressed
	"St. Bernard Parish, LA"	"22087"	Suppressed	46202	Suppressed
	"St. Charles Parish, LA"	"22089"	Suppressed	52749	Suppressed
	"St. Helena Parish, LA"	"22091"	0	10363	Unreliable
	"St. James Parish, LA"	"22093"	Suppressed	21367	Suppressed
	"St. John the Baptist Parish, LA"	"22095"	Suppressed	43441	Suppressed
	"St. Landry Parish, LA"	"22097"	Suppressed	83497	Suppressed
	"St. Martin Parish, LA"	"22099"	Suppressed	54171	Suppressed
	"St. Mary Parish, LA"	"22101"	Suppressed	50973	Suppressed
	"St. Tammany Parish, LA"	"22103"	11	256327	Unreliable
	"Tangipahoa Parish, LA"	"22105"	11	132497	Unreliable
	"Tensas Parish, LA"	"22107"	0	4615	Unreliable
	"Terrebonne Parish, LA"	"22109"	Suppressed	112086	Suppressed
	"Union Parish, LA"	"22111"	Suppressed	22571	Suppressed
	"Vermilion Parish, LA"	"22113"	Suppressed	60136	Suppressed
	"Vernon Parish, LA"	"22115"	Suppressed	50726	Suppressed
	"Washington Parish, LA"	"22117"	Suppressed	46633	Suppressed
	"Webster Parish, LA"	"22119"	Suppressed	39378	Suppressed
	"West Baton Rouge Parish, LA"	"22121"	Suppressed	26265	Suppressed
	"West Carroll Parish, LA"	"22123"	0	10981	Unreliable
	"West Feliciana Parish, LA"	"22125"	0	15380	Unreliable
	"Winn Parish, LA"	"22127"	Suppressed	14311	Suppressed
	"Androscoggin County, ME"	"23001"	0	107651	Unreliable
	"Aroostook County, ME"	"23003"	Suppressed	67653	Suppressed
	"Cumberland County, ME"	"23005"	Suppressed	292500	Suppressed
	"Franklin County, ME"	"23007"	0	29988	Unreliable
	"Hancock County, ME"	"23009"	0	54497	Unreliable
	"Kennebec County, ME"	"23011"	Suppressed	121821	Suppressed
	"Knox County, ME"	"23013"	0	39790	Unreliable
	"Lincoln County, ME"	"23015"	0	34204	Unreliable
	"Oxford County, ME"	"23017"	Suppressed	57439	Suppressed
	"Penobscot County, ME"	"23019"	0	151957	Unreliable
	"Piscataquis County, ME"	"23021"	0	16773	Unreliable
	"Sagadahoc County, ME"	"23023"	0	35392	Unreliable
	"Somerset County, ME"	"23025"	Suppressed	50626	Suppressed
	"Waldo County, ME"	"23027"	0	39832	Unreliable
	"Washington County, ME"	"23029"	0	31593	Unreliable
	"York County, ME"	"23031"	0	204191	Unreliable
	"Allegany County, MD"	"24001"	Suppressed	71615	Suppressed
	"Anne Arundel County, MD"	"24003"	17	573235	Unreliable
	"Baltimore County, MD"	"24005"	69	832468	8.3
	"Calvert County, MD"	"24009"	Suppressed	91502	Suppressed
	"Caroline County, MD"	"24011"	0	33193	Unreliable
	"Carroll County, MD"	"24013"	Suppressed	167781	Suppressed
	"Cecil County, MD"	"24015"	Suppressed	102746	Suppressed
	"Charles County, MD"	"24017"	Suppressed	159700	Suppressed
	"Dorchester County, MD"	"24019"	Suppressed	32162	Suppressed
	"Frederick County, MD"	"24021"	Suppressed	252022	Suppressed
	"Garrett County, MD"	"24023"	0	29233	Unreliable
	"Harford County, MD"	"24025"	Suppressed	252160	Suppressed
	"Howard County, MD"	"24027"	Suppressed	321113	Suppressed
	"Kent County, MD"	"24029"	0	19384	Unreliable
	"Montgomery County, MD"	"24031"	11	1058810	Unreliable
	"Prince George's County, MD"	"24033"	66	912756	7.2
	"Queen Anne's County, MD"	"24035"	Suppressed	49770	Suppressed
	"St. Mary's County, MD"	"24037"	Suppressed	112667	Suppressed
	"Somerset County, MD"	"24039"	Suppressed	25918	Suppressed
	"Talbot County, MD"	"24041"	0	37103	Unreliable
	"Washington County, MD"	"24043"	Suppressed	150578	Suppressed
	"Wicomico County, MD"	"24045"	Suppressed	102923	Suppressed
	"Worcester County, MD"	"24047"	Suppressed	51690	Suppressed
	"Baltimore city, MD"	"24510"	244	611648	39.9
	"Barnstable County, MA"	"25001"	0	213444	Unreliable
	"Berkshire County, MA"	"25003"	Suppressed	126313	Suppressed
	"Bristol County, MA"	"25005"	Suppressed	561483	Suppressed
	"Dukes County, MA"	"25007"	0	17325	Unreliable
	"Essex County, MA"	"25009"	16	785205	Unreliable
	"Franklin County, MA"	"25011"	0	70702	Unreliable
	"Hampden County, MA"	"25013"	18	469818	Unreliable
	"Hampshire County, MA"	"25015"	0	161834	Unreliable
	"Middlesex County, MA"	"25017"	Suppressed	1602947	Suppressed
	"Nantucket County, MA"	"25019"	0	11229	Unreliable
	"Norfolk County, MA"	"25021"	Suppressed	700322	Suppressed
	"Plymouth County, MA"	"25023"	Suppressed	515142	Suppressed
	"Suffolk County, MA"	"25025"	45	797939	5.6
	"Worcester County, MA"	"25027"	0	826116	Unreliable
	"Alcona County, MI"	"26001"	0	10351	Unreliable
	"Alger County, MI"	"26003"	0	9121	Unreliable
	"Allegan County, MI"	"26005"	Suppressed	116447	Suppressed
	"Alpena County, MI"	"26007"	0	28462	Unreliable
	"Antrim County, MI"	"26009"	0	23292	Unreliable
	"Arenac County, MI"	"26011"	0	15045	Unreliable
	"Baraga County, MI"	"26013"	0	8441	Unreliable
	"Barry County, MI"	"26015"	Suppressed	60586	Suppressed
	"Bay County, MI"	"26017"	Suppressed	104239	Suppressed
	"Benzie County, MI"	"26019"	0	17573	Unreliable
	"Berrien County, MI"	"26021"	Suppressed	154259	Suppressed
	"Branch County, MI"	"26023"	0	43410	Unreliable
	"Calhoun County, MI"	"26025"	Suppressed	134128	Suppressed
	"Cass County, MI"	"26027"	0	51381	Unreliable
	"Charlevoix County, MI"	"26029"	0	26139	Unreliable
	"Cheboygan County, MI"	"26031"	0	25369	Unreliable
	"Chippewa County, MI"	"26033"	0	37711	Unreliable
	"Clare County, MI"	"26035"	0	30653	Unreliable
	"Clinton County, MI"	"26037"	Suppressed	78443	Suppressed
	"Crawford County, MI"	"26039"	0	13907	Unreliable
	"Delta County, MI"	"26041"	0	35965	Unreliable
	"Dickinson County, MI"	"26043"	0	25415	Unreliable
	"Eaton County, MI"	"26045"	Suppressed	109027	Suppressed
	"Emmet County, MI"	"26047"	0	33193	Unreliable
	"Genesee County, MI"	"26049"	41	407385	10.1
	"Gladwin County, MI"	"26051"	Suppressed	25234	Suppressed
	"Gogebic County, MI"	"26053"	0	15342	Unreliable
	"Grand Traverse County, MI"	"26055"	Suppressed	91807	Suppressed
	"Gratiot County, MI"	"26057"	0	41018	Unreliable
	"Hillsdale County, MI"	"26059"	Suppressed	45879	Suppressed
	"Houghton County, MI"	"26061"	0	36305	Unreliable
	"Huron County, MI"	"26063"	0	31280	Unreliable
	"Ingham County, MI"	"26065"	13	290186	Unreliable
	"Ionia County, MI"	"26067"	0	64291	Unreliable
	"Iosco County, MI"	"26069"	0	25162	Unreliable
	"Iron County, MI"	"26071"	0	11124	Unreliable
	"Isabella County, MI"	"26073"	0	71063	Unreliable
	"Jackson County, MI"	"26075"	Suppressed	158640	Suppressed
	"Kalamazoo County, MI"	"26077"	Suppressed	262985	Suppressed
	"Kalkaska County, MI"	"26079"	0	17634	Unreliable
	"Kent County, MI"	"26081"	14	648594	Unreliable
	"Keweenaw County, MI"	"26083"	0	2105	Unreliable
	"Lake County, MI"	"26085"	0	12013	Unreliable
	"Lapeer County, MI"	"26087"	0	88174	Unreliable
	"Leelanau County, MI"	"26089"	0	21657	Unreliable
	"Lenawee County, MI"	"26091"	Suppressed	98623	Suppressed
	"Livingston County, MI"	"26093"	0	189651	Unreliable
	"Luce County, MI"	"26095"	0	6358	Unreliable
	"Mackinac County, MI"	"26097"	0	10712	Unreliable
	"Macomb County, MI"	"26099"	24	871375	2.8
	"Manistee County, MI"	"26101"	Suppressed	24427	Suppressed
	"Marquette County, MI"	"26103"	0	66502	Unreliable
	"Mason County, MI"	"26105"	0	29073	Unreliable
	"Mecosta County, MI"	"26107"	Suppressed	43391	Suppressed
	"Menominee County, MI"	"26109"	0	23046	Unreliable
	"Midland County, MI"	"26111"	0	83411	Unreliable
	"Missaukee County, MI"	"26113"	0	14998	Unreliable
	"Monroe County, MI"	"26115"	Suppressed	149649	Suppressed
	"Montcalm County, MI"	"26117"	0	63550	Unreliable
	"Montmorency County, MI"	"26119"	0	9250	Unreliable
	"Muskegon County, MI"	"26121"	Suppressed	173693	Suppressed
	"Newaygo County, MI"	"26123"	0	48242	Unreliable
	"Oakland County, MI"	"26125"	23	1250836	1.8
	"Oceana County, MI"	"26127"	0	26442	Unreliable
	"Ogemaw County, MI"	"26129"	0	20981	Unreliable
	"Ontonagon County, MI"	"26131"	0	5881	Unreliable
	"Osceola County, MI"	"26133"	0	23260	Unreliable
	"Oscoda County, MI"	"26135"	0	8287	Unreliable
	"Otsego County, MI"	"26137"	0	24538	Unreliable
	"Ottawa County, MI"	"26139"	Suppressed	286383	Suppressed
	"Presque Isle County, MI"	"26141"	0	12791	Unreliable
	"Roscommon County, MI"	"26143"	0	23895	Unreliable
	"Saginaw County, MI"	"26145"	19	191934	Unreliable
	"St. Clair County, MI"	"26147"	Suppressed	159350	Suppressed
	"St. Joseph County, MI"	"26149"	Suppressed	60947	Suppressed
	"Sanilac County, MI"	"26151"	0	41269	Unreliable
	"Schoolcraft County, MI"	"26153"	0	8049	Unreliable
	"Shiawassee County, MI"	"26155"	0	68446	Unreliable
	"Tuscola County, MI"	"26157"	Suppressed	52764	Suppressed
	"Van Buren County, MI"	"26159"	0	75353	Unreliable
	"Washtenaw County, MI"	"26161"	11	367627	Unreliable
	"Wayne County, MI"	"26163"	235	1753616	13.4
	"Wexford County, MI"	"26165"	0	33276	Unreliable
	"Aitkin County, MN"	"27001"	0	15829	Unreliable
	"Anoka County, MN"	"27003"	Suppressed	351373	Suppressed
	"Becker County, MN"	"27005"	0	34098	Unreliable
	"Beltrami County, MN"	"27007"	Suppressed	46513	Suppressed
	"Benton County, MN"	"27009"	0	39937	Unreliable
	"Big Stone County, MN"	"27011"	0	5026	Unreliable
	"Blue Earth County, MN"	"27013"	0	66973	Unreliable
	"Brown County, MN"	"27015"	0	25194	Unreliable
	"Carlton County, MN"	"27017"	0	35498	Unreliable
	"Carver County, MN"	"27019"	0	102119	Unreliable
	"Cass County, MN"	"27021"	Suppressed	29355	Suppressed
	"Chippewa County, MN"	"27023"	0	11980	Unreliable
	"Chisago County, MN"	"27025"	Suppressed	55308	Suppressed
	"Clay County, MN"	"27027"	0	63569	Unreliable
	"Clearwater County, MN"	"27029"	0	8878	Unreliable
	"Cook County, MN"	"27031"	0	5398	Unreliable
	"Cottonwood County, MN"	"27033"	0	11295	Unreliable
	"Crow Wing County, MN"	"27035"	0	64424	Unreliable
	"Dakota County, MN"	"27037"	Suppressed	421751	Suppressed
	"Dodge County, MN"	"27039"	0	20762	Unreliable
	"Douglas County, MN"	"27041"	0	37575	Unreliable
	"Faribault County, MN"	"27043"	0	13784	Unreliable
	"Fillmore County, MN"	"27045"	0	20980	Unreliable
	"Freeborn County, MN"	"27047"	0	30535	Unreliable
	"Goodhue County, MN"	"27049"	Suppressed	46304	Suppressed
	"Grant County, MN"	"27051"	0	5941	Unreliable
	"Hennepin County, MN"	"27053"	33	1252024	2.6
	"Houston County, MN"	"27055"	0	18660	Unreliable
	"Hubbard County, MN"	"27057"	0	21018	Unreliable
	"Isanti County, MN"	"27059"	0	39582	Unreliable
	"Itasca County, MN"	"27061"	0	45137	Unreliable
	"Jackson County, MN"	"27063"	0	9946	Unreliable
	"Kanabec County, MN"	"27065"	0	16024	Unreliable
	"Kandiyohi County, MN"	"27067"	0	42743	Unreliable
	"Kittson County, MN"	"27069"	0	4250	Unreliable
	"Koochiching County, MN"	"27071"	0	12528	Unreliable
	"Lac qui Parle County, MN"	"27073"	0	6685	Unreliable
	"Lake County, MN"	"27075"	0	10524	Unreliable
	"Lake of the Woods County, MN"	"27077"	0	3744	Unreliable
	"Le Sueur County, MN"	"27079"	0	28111	Unreliable
	"Lincoln County, MN"	"27081"	0	5678	Unreliable
	"Lyon County, MN"	"27083"	0	25831	Unreliable
	"McLeod County, MN"	"27085"	0	35884	Unreliable
	"Mahnomen County, MN"	"27087"	0	5596	Unreliable
	"Marshall County, MN"	"27089"	Suppressed	9356	Suppressed
	"Martin County, MN"	"27091"	0	19850	Unreliable
	"Meeker County, MN"	"27093"	0	23131	Unreliable
	"Mille Lacs County, MN"	"27095"	Suppressed	25872	Suppressed
	"Morrison County, MN"	"27097"	0	33064	Unreliable
	"Mower County, MN"	"27099"	0	39566	Unreliable
	"Murray County, MN"	"27101"	0	8346	Unreliable
	"Nicollet County, MN"	"27103"	0	33966	Unreliable
	"Nobles County, MN"	"27105"	0	21944	Unreliable
	"Norman County, MN"	"27107"	Suppressed	6597	Suppressed
	"Olmsted County, MN"	"27109"	0	154930	Unreliable
	"Otter Tail County, MN"	"27111"	Suppressed	58345	Suppressed
	"Pennington County, MN"	"27113"	0	14238	Unreliable
	"Pine County, MN"	"27115"	Suppressed	29203	Suppressed
	"Pipestone County, MN"	"27117"	0	9087	Unreliable
	"Polk County, MN"	"27119"	0	31619	Unreliable
	"Pope County, MN"	"27121"	0	10970	Unreliable
	"Ramsey County, MN"	"27123"	21	547974	3.8
	"Red Lake County, MN"	"27125"	0	4030	Unreliable
	"Redwood County, MN"	"27127"	0	15272	Unreliable
	"Renville County, MN"	"27129"	0	14645	Unreliable
	"Rice County, MN"	"27131"	0	65968	Unreliable
	"Rock County, MN"	"27133"	0	9490	Unreliable
	"Roseau County, MN"	"27135"	0	15327	Unreliable
	"St. Louis County, MN"	"27137"	0	200000	Unreliable
	"Scott County, MN"	"27139"	0	145827	Unreliable
	"Sherburne County, MN"	"27141"	0	94570	Unreliable
	"Sibley County, MN"	"27143"	0	14869	Unreliable
	"Stearns County, MN"	"27145"	Suppressed	157822	Suppressed
	"Steele County, MN"	"27147"	0	36887	Unreliable
	"Stevens County, MN"	"27149"	0	9634	Unreliable
	"Swift County, MN"	"27151"	0	9407	Unreliable
	"Todd County, MN"	"27153"	Suppressed	24515	Suppressed
	"Traverse County, MN"	"27155"	0	3319	Unreliable
	"Wabasha County, MN"	"27157"	0	21608	Unreliable
	"Wadena County, MN"	"27159"	Suppressed	13669	Suppressed
	"Waseca County, MN"	"27161"	0	18787	Unreliable
	"Washington County, MN"	"27163"	Suppressed	256348	Suppressed
	"Watonwan County, MN"	"27165"	Suppressed	10840	Suppressed
