"Notes"	"2013 Urbanization"	"2013 Urbanization Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"NonCore (Nonmetro)"	"6"	"Sharkey County, MS"	"28125"	0	4160	Unreliable
	"NonCore (Nonmetro)"	"6"	"Smith County, MS"	"28129"	0	15779	Unreliable
	"NonCore (Nonmetro)"	"6"	"Stone County, MS"	"28131"	Suppressed	18360	Suppressed
	"NonCore (Nonmetro)"	"6"	"Tallahatchie County, MS"	"28135"	Suppressed	13707	Suppressed
	"NonCore (Nonmetro)"	"6"	"Tippah County, MS"	"28139"	Suppressed	21748	Suppressed
	"NonCore (Nonmetro)"	"6"	"Tishomingo County, MS"	"28141"	0	19275	Unreliable
	"NonCore (Nonmetro)"	"6"	"Union County, MS"	"28145"	Suppressed	28866	Suppressed
	"NonCore (Nonmetro)"	"6"	"Walthall County, MS"	"28147"	Suppressed	14294	Suppressed
	"NonCore (Nonmetro)"	"6"	"Wayne County, MS"	"28153"	Suppressed	20317	Suppressed
	"NonCore (Nonmetro)"	"6"	"Webster County, MS"	"28155"	Suppressed	9676	Suppressed
	"NonCore (Nonmetro)"	"6"	"Wilkinson County, MS"	"28157"	Suppressed	8351	Suppressed
	"NonCore (Nonmetro)"	"6"	"Winston County, MS"	"28159"	Suppressed	17845	Suppressed
	"NonCore (Nonmetro)"	"6"	"Yalobusha County, MS"	"28161"	Suppressed	11982	Suppressed
	"NonCore (Nonmetro)"	"6"	"Atchison County, MO"	"29005"	Suppressed	5096	Suppressed
	"NonCore (Nonmetro)"	"6"	"Barry County, MO"	"29009"	0	35818	Unreliable
	"NonCore (Nonmetro)"	"6"	"Barton County, MO"	"29011"	0	11592	Unreliable
	"NonCore (Nonmetro)"	"6"	"Benton County, MO"	"29015"	Suppressed	19627	Suppressed
	"NonCore (Nonmetro)"	"6"	"Camden County, MO"	"29029"	0	46414	Unreliable
	"NonCore (Nonmetro)"	"6"	"Carroll County, MO"	"29033"	0	8554	Unreliable
	"NonCore (Nonmetro)"	"6"	"Carter County, MO"	"29035"	0	5991	Unreliable
	"NonCore (Nonmetro)"	"6"	"Cedar County, MO"	"29039"	0	14322	Unreliable
	"NonCore (Nonmetro)"	"6"	"Chariton County, MO"	"29041"	0	7360	Unreliable
	"NonCore (Nonmetro)"	"6"	"Cooper County, MO"	"29053"	0	17102	Unreliable
	"NonCore (Nonmetro)"	"6"	"Crawford County, MO"	"29055"	Suppressed	23739	Suppressed
	"NonCore (Nonmetro)"	"6"	"Dade County, MO"	"29057"	Suppressed	7568	Suppressed
	"NonCore (Nonmetro)"	"6"	"Daviess County, MO"	"29061"	0	8283	Unreliable
	"NonCore (Nonmetro)"	"6"	"Dent County, MO"	"29065"	Suppressed	15481	Suppressed
	"NonCore (Nonmetro)"	"6"	"Douglas County, MO"	"29067"	Suppressed	13344	Suppressed
	"NonCore (Nonmetro)"	"6"	"Gasconade County, MO"	"29073"	Suppressed	14566	Suppressed
	"NonCore (Nonmetro)"	"6"	"Gentry County, MO"	"29075"	0	6484	Unreliable
	"NonCore (Nonmetro)"	"6"	"Grundy County, MO"	"29079"	0	9595	Unreliable
	"NonCore (Nonmetro)"	"6"	"Harrison County, MO"	"29081"	0	8321	Unreliable
	"NonCore (Nonmetro)"	"6"	"Henry County, MO"	"29083"	0	22076	Unreliable
	"NonCore (Nonmetro)"	"6"	"Hickory County, MO"	"29085"	0	9586	Unreliable
	"NonCore (Nonmetro)"	"6"	"Holt County, MO"	"29087"	0	4232	Unreliable
	"NonCore (Nonmetro)"	"6"	"Howard County, MO"	"29089"	0	10001	Unreliable
	"NonCore (Nonmetro)"	"6"	"Iron County, MO"	"29093"	Suppressed	10098	Suppressed
	"NonCore (Nonmetro)"	"6"	"Knox County, MO"	"29103"	0	3940	Unreliable
	"NonCore (Nonmetro)"	"6"	"Lawrence County, MO"	"29109"	0	38175	Unreliable
	"NonCore (Nonmetro)"	"6"	"Linn County, MO"	"29115"	0	11830	Unreliable
	"NonCore (Nonmetro)"	"6"	"Livingston County, MO"	"29117"	0	14413	Unreliable
	"NonCore (Nonmetro)"	"6"	"Macon County, MO"	"29121"	0	15095	Unreliable
	"NonCore (Nonmetro)"	"6"	"Madison County, MO"	"29123"	Suppressed	12113	Suppressed
	"NonCore (Nonmetro)"	"6"	"Maries County, MO"	"29125"	0	8795	Unreliable
	"NonCore (Nonmetro)"	"6"	"Mercer County, MO"	"29129"	0	3558	Unreliable
	"NonCore (Nonmetro)"	"6"	"Miller County, MO"	"29131"	0	25791	Unreliable
	"NonCore (Nonmetro)"	"6"	"Mississippi County, MO"	"29133"	Suppressed	12691	Suppressed
	"NonCore (Nonmetro)"	"6"	"Monroe County, MO"	"29137"	Suppressed	8672	Suppressed
	"NonCore (Nonmetro)"	"6"	"Montgomery County, MO"	"29139"	0	11294	Unreliable
	"NonCore (Nonmetro)"	"6"	"Morgan County, MO"	"29141"	0	20716	Unreliable
	"NonCore (Nonmetro)"	"6"	"New Madrid County, MO"	"29143"	Suppressed	16693	Suppressed
	"NonCore (Nonmetro)"	"6"	"Oregon County, MO"	"29149"	0	10411	Unreliable
	"NonCore (Nonmetro)"	"6"	"Ozark County, MO"	"29153"	Suppressed	9083	Suppressed
	"NonCore (Nonmetro)"	"6"	"Pemiscot County, MO"	"29155"	Suppressed	15600	Suppressed
	"NonCore (Nonmetro)"	"6"	"Perry County, MO"	"29157"	0	19194	Unreliable
	"NonCore (Nonmetro)"	"6"	"Pike County, MO"	"29163"	0	17552	Unreliable
	"NonCore (Nonmetro)"	"6"	"Putnam County, MO"	"29171"	0	4688	Unreliable
	"NonCore (Nonmetro)"	"6"	"Reynolds County, MO"	"29179"	0	6198	Unreliable
	"NonCore (Nonmetro)"	"6"	"Ripley County, MO"	"29181"	Suppressed	13300	Suppressed
	"NonCore (Nonmetro)"	"6"	"St. Clair County, MO"	"29185"	Suppressed	9689	Suppressed
	"NonCore (Nonmetro)"	"6"	"Ste. Genevieve County, MO"	"29186"	0	17924	Unreliable
	"NonCore (Nonmetro)"	"6"	"Scotland County, MO"	"29199"	0	4871	Unreliable
	"NonCore (Nonmetro)"	"6"	"Shannon County, MO"	"29203"	Suppressed	8203	Suppressed
	"NonCore (Nonmetro)"	"6"	"Shelby County, MO"	"29205"	0	5919	Unreliable
	"NonCore (Nonmetro)"	"6"	"Stoddard County, MO"	"29207"	0	29001	Unreliable
	"NonCore (Nonmetro)"	"6"	"Sullivan County, MO"	"29211"	0	6033	Unreliable
	"NonCore (Nonmetro)"	"6"	"Texas County, MO"	"29215"	Suppressed	25112	Suppressed
	"NonCore (Nonmetro)"	"6"	"Vernon County, MO"	"29217"	0	20388	Unreliable
	"NonCore (Nonmetro)"	"6"	"Washington County, MO"	"29221"	Suppressed	24604	Suppressed
	"NonCore (Nonmetro)"	"6"	"Wayne County, MO"	"29223"	0	12769	Unreliable
	"NonCore (Nonmetro)"	"6"	"Worth County, MO"	"29227"	0	1953	Unreliable
	"NonCore (Nonmetro)"	"6"	"Wright County, MO"	"29229"	Suppressed	18325	Suppressed
	"NonCore (Nonmetro)"	"6"	"Beaverhead County, MT"	"30001"	0	9483	Unreliable
	"NonCore (Nonmetro)"	"6"	"Big Horn County, MT"	"30003"	Suppressed	13063	Suppressed
	"NonCore (Nonmetro)"	"6"	"Blaine County, MT"	"30005"	0	6568	Unreliable
	"NonCore (Nonmetro)"	"6"	"Broadwater County, MT"	"30007"	0	6444	Unreliable
	"NonCore (Nonmetro)"	"6"	"Carter County, MT"	"30011"	0	1235	Unreliable
	"NonCore (Nonmetro)"	"6"	"Chouteau County, MT"	"30015"	0	5699	Unreliable
	"NonCore (Nonmetro)"	"6"	"Custer County, MT"	"30017"	0	11292	Unreliable
	"NonCore (Nonmetro)"	"6"	"Daniels County, MT"	"30019"	0	1638	Unreliable
	"NonCore (Nonmetro)"	"6"	"Dawson County, MT"	"30021"	0	8555	Unreliable
	"NonCore (Nonmetro)"	"6"	"Deer Lodge County, MT"	"30023"	0	9204	Unreliable
	"NonCore (Nonmetro)"	"6"	"Fallon County, MT"	"30025"	0	2826	Unreliable
	"NonCore (Nonmetro)"	"6"	"Fergus County, MT"	"30027"	Suppressed	11104	Suppressed
	"NonCore (Nonmetro)"	"6"	"Garfield County, MT"	"30033"	0	1268	Unreliable
	"NonCore (Nonmetro)"	"6"	"Glacier County, MT"	"30035"	Suppressed	13594	Suppressed
	"NonCore (Nonmetro)"	"6"	"Granite County, MT"	"30039"	0	3317	Unreliable
	"NonCore (Nonmetro)"	"6"	"Hill County, MT"	"30041"	0	16358	Unreliable
	"NonCore (Nonmetro)"	"6"	"Judith Basin County, MT"	"30045"	0	1994	Unreliable
	"NonCore (Nonmetro)"	"6"	"Lake County, MT"	"30047"	0	30986	Unreliable
	"NonCore (Nonmetro)"	"6"	"Liberty County, MT"	"30051"	0	2369	Unreliable
	"NonCore (Nonmetro)"	"6"	"Lincoln County, MT"	"30053"	0	20343	Unreliable
	"NonCore (Nonmetro)"	"6"	"McCone County, MT"	"30055"	0	1648	Unreliable
	"NonCore (Nonmetro)"	"6"	"Madison County, MT"	"30057"	0	8959	Unreliable
	"NonCore (Nonmetro)"	"6"	"Meagher County, MT"	"30059"	0	1831	Unreliable
	"NonCore (Nonmetro)"	"6"	"Mineral County, MT"	"30061"	0	4544	Unreliable
	"NonCore (Nonmetro)"	"6"	"Musselshell County, MT"	"30065"	Suppressed	4669	Suppressed
	"NonCore (Nonmetro)"	"6"	"Park County, MT"	"30067"	0	16760	Unreliable
	"NonCore (Nonmetro)"	"6"	"Petroleum County, MT"	"30069"	0	500	Unreliable
	"NonCore (Nonmetro)"	"6"	"Phillips County, MT"	"30071"	0	3919	Unreliable
	"NonCore (Nonmetro)"	"6"	"Pondera County, MT"	"30073"	0	5782	Unreliable
	"NonCore (Nonmetro)"	"6"	"Powder River County, MT"	"30075"	0	1681	Unreliable
	"NonCore (Nonmetro)"	"6"	"Powell County, MT"	"30077"	0	6817	Unreliable
	"NonCore (Nonmetro)"	"6"	"Prairie County, MT"	"30079"	0	1067	Unreliable
	"NonCore (Nonmetro)"	"6"	"Ravalli County, MT"	"30081"	Suppressed	45002	Suppressed
	"NonCore (Nonmetro)"	"6"	"Richland County, MT"	"30083"	0	11043	Unreliable
	"NonCore (Nonmetro)"	"6"	"Roosevelt County, MT"	"30085"	Suppressed	10964	Suppressed
	"NonCore (Nonmetro)"	"6"	"Rosebud County, MT"	"30087"	Suppressed	8836	Suppressed
	"NonCore (Nonmetro)"	"6"	"Sanders County, MT"	"30089"	Suppressed	12157	Suppressed
	"NonCore (Nonmetro)"	"6"	"Sheridan County, MT"	"30091"	0	3261	Unreliable
	"NonCore (Nonmetro)"	"6"	"Stillwater County, MT"	"30095"	0	9888	Unreliable
	"NonCore (Nonmetro)"	"6"	"Sweet Grass County, MT"	"30097"	0	3684	Unreliable
	"NonCore (Nonmetro)"	"6"	"Teton County, MT"	"30099"	0	6249	Unreliable
	"NonCore (Nonmetro)"	"6"	"Toole County, MT"	"30101"	0	4686	Unreliable
	"NonCore (Nonmetro)"	"6"	"Treasure County, MT"	"30103"	0	695	Unreliable
	"NonCore (Nonmetro)"	"6"	"Valley County, MT"	"30105"	0	7359	Unreliable
	"NonCore (Nonmetro)"	"6"	"Wheatland County, MT"	"30107"	0	2157	Unreliable
	"NonCore (Nonmetro)"	"6"	"Wibaux County, MT"	"30109"	0	939	Unreliable
	"NonCore (Nonmetro)"	"6"	"Antelope County, NE"	"31003"	0	6264	Unreliable
	"NonCore (Nonmetro)"	"6"	"Arthur County, NE"	"31005"	0	466	Unreliable
	"NonCore (Nonmetro)"	"6"	"Blaine County, NE"	"31009"	0	457	Unreliable
	"NonCore (Nonmetro)"	"6"	"Boone County, NE"	"31011"	0	5096	Unreliable
	"NonCore (Nonmetro)"	"6"	"Box Butte County, NE"	"31013"	0	10696	Unreliable
	"NonCore (Nonmetro)"	"6"	"Boyd County, NE"	"31015"	0	1860	Unreliable
	"NonCore (Nonmetro)"	"6"	"Brown County, NE"	"31017"	0	2981	Unreliable
	"NonCore (Nonmetro)"	"6"	"Burt County, NE"	"31021"	0	6477	Unreliable
	"NonCore (Nonmetro)"	"6"	"Butler County, NE"	"31023"	0	7960	Unreliable
	"NonCore (Nonmetro)"	"6"	"Cedar County, NE"	"31027"	0	8414	Unreliable
	"NonCore (Nonmetro)"	"6"	"Chase County, NE"	"31029"	0	3840	Unreliable
	"NonCore (Nonmetro)"	"6"	"Cherry County, NE"	"31031"	0	5781	Unreliable
	"NonCore (Nonmetro)"	"6"	"Cheyenne County, NE"	"31033"	Suppressed	9111	Suppressed
	"NonCore (Nonmetro)"	"6"	"Clay County, NE"	"31035"	0	6216	Unreliable
	"NonCore (Nonmetro)"	"6"	"Colfax County, NE"	"31037"	0	10587	Unreliable
	"NonCore (Nonmetro)"	"6"	"Cuming County, NE"	"31039"	0	8798	Unreliable
	"NonCore (Nonmetro)"	"6"	"Custer County, NE"	"31041"	Suppressed	10626	Suppressed
	"NonCore (Nonmetro)"	"6"	"Dawes County, NE"	"31045"	0	8361	Unreliable
	"NonCore (Nonmetro)"	"6"	"Deuel County, NE"	"31049"	0	1793	Unreliable
	"NonCore (Nonmetro)"	"6"	"Dundy County, NE"	"31057"	0	1671	Unreliable
	"NonCore (Nonmetro)"	"6"	"Fillmore County, NE"	"31059"	0	5519	Unreliable
	"NonCore (Nonmetro)"	"6"	"Franklin County, NE"	"31061"	0	2940	Unreliable
	"NonCore (Nonmetro)"	"6"	"Frontier County, NE"	"31063"	0	2587	Unreliable
	"NonCore (Nonmetro)"	"6"	"Furnas County, NE"	"31065"	0	4653	Unreliable
	"NonCore (Nonmetro)"	"6"	"Garden County, NE"	"31069"	0	1847	Unreliable
	"NonCore (Nonmetro)"	"6"	"Garfield County, NE"	"31071"	0	1956	Unreliable
	"NonCore (Nonmetro)"	"6"	"Grant County, NE"	"31075"	0	630	Unreliable
	"NonCore (Nonmetro)"	"6"	"Greeley County, NE"	"31077"	0	2319	Unreliable
	"NonCore (Nonmetro)"	"6"	"Harlan County, NE"	"31083"	0	3311	Unreliable
	"NonCore (Nonmetro)"	"6"	"Hayes County, NE"	"31085"	0	916	Unreliable
	"NonCore (Nonmetro)"	"6"	"Hitchcock County, NE"	"31087"	0	2773	Unreliable
	"NonCore (Nonmetro)"	"6"	"Holt County, NE"	"31089"	0	9956	Unreliable
	"NonCore (Nonmetro)"	"6"	"Hooker County, NE"	"31091"	0	647	Unreliable
	"NonCore (Nonmetro)"	"6"	"Jefferson County, NE"	"31095"	0	7099	Unreliable
	"NonCore (Nonmetro)"	"6"	"Johnson County, NE"	"31097"	0	5057	Unreliable
	"NonCore (Nonmetro)"	"6"	"Keith County, NE"	"31101"	0	7983	Unreliable
	"NonCore (Nonmetro)"	"6"	"Keya Paha County, NE"	"31103"	0	759	Unreliable
	"NonCore (Nonmetro)"	"6"	"Kimball County, NE"	"31105"	0	3495	Unreliable
	"NonCore (Nonmetro)"	"6"	"Knox County, NE"	"31107"	0	8304	Unreliable
	"NonCore (Nonmetro)"	"6"	"Loup County, NE"	"31115"	0	650	Unreliable
	"NonCore (Nonmetro)"	"6"	"Morrill County, NE"	"31123"	0	4625	Unreliable
	"NonCore (Nonmetro)"	"6"	"Nance County, NE"	"31125"	0	3532	Unreliable
	"NonCore (Nonmetro)"	"6"	"Nemaha County, NE"	"31127"	0	7044	Unreliable
	"NonCore (Nonmetro)"	"6"	"Nuckolls County, NE"	"31129"	0	4134	Unreliable
	"NonCore (Nonmetro)"	"6"	"Otoe County, NE"	"31131"	0	15965	Unreliable
	"NonCore (Nonmetro)"	"6"	"Pawnee County, NE"	"31133"	0	2601	Unreliable
	"NonCore (Nonmetro)"	"6"	"Perkins County, NE"	"31135"	0	2867	Unreliable
	"NonCore (Nonmetro)"	"6"	"Phelps County, NE"	"31137"	0	9006	Unreliable
	"NonCore (Nonmetro)"	"6"	"Polk County, NE"	"31143"	0	5201	Unreliable
	"NonCore (Nonmetro)"	"6"	"Red Willow County, NE"	"31145"	Suppressed	10627	Suppressed
	"NonCore (Nonmetro)"	"6"	"Richardson County, NE"	"31147"	0	7791	Unreliable
	"NonCore (Nonmetro)"	"6"	"Rock County, NE"	"31149"	0	1377	Unreliable
	"NonCore (Nonmetro)"	"6"	"Saline County, NE"	"31151"	0	13987	Unreliable
	"NonCore (Nonmetro)"	"6"	"Sheridan County, NE"	"31161"	0	5150	Unreliable
	"NonCore (Nonmetro)"	"6"	"Sherman County, NE"	"31163"	0	2986	Unreliable
	"NonCore (Nonmetro)"	"6"	"Thayer County, NE"	"31169"	0	4887	Unreliable
	"NonCore (Nonmetro)"	"6"	"Thomas County, NE"	"31171"	0	739	Unreliable
	"NonCore (Nonmetro)"	"6"	"Thurston County, NE"	"31173"	0	7220	Unreliable
	"NonCore (Nonmetro)"	"6"	"Valley County, NE"	"31175"	0	4103	Unreliable
	"NonCore (Nonmetro)"	"6"	"Wayne County, NE"	"31179"	0	9492	Unreliable
	"NonCore (Nonmetro)"	"6"	"Webster County, NE"	"31181"	0	3419	Unreliable
	"NonCore (Nonmetro)"	"6"	"Wheeler County, NE"	"31183"	0	790	Unreliable
	"NonCore (Nonmetro)"	"6"	"York County, NE"	"31185"	0	13511	Unreliable
	"NonCore (Nonmetro)"	"6"	"Esmeralda County, NV"	"32009"	0	886	Unreliable
	"NonCore (Nonmetro)"	"6"	"Lander County, NV"	"32015"	0	5514	Unreliable
	"NonCore (Nonmetro)"	"6"	"Lincoln County, NV"	"32017"	0	5159	Unreliable
	"NonCore (Nonmetro)"	"6"	"Mineral County, NV"	"32021"	0	4518	Unreliable
	"NonCore (Nonmetro)"	"6"	"Pershing County, NV"	"32027"	Suppressed	6573	Suppressed
	"NonCore (Nonmetro)"	"6"	"White Pine County, NV"	"32033"	0	9466	Unreliable
	"NonCore (Nonmetro)"	"6"	"Carroll County, NH"	"33003"	Suppressed	49167	Suppressed
	"NonCore (Nonmetro)"	"6"	"Catron County, NM"	"35003"	0	3623	Unreliable
	"NonCore (Nonmetro)"	"6"	"Colfax County, NM"	"35007"	0	11927	Unreliable
	"NonCore (Nonmetro)"	"6"	"DeBaca County, NM"	"35011"	0	1673	Unreliable
	"NonCore (Nonmetro)"	"6"	"Guadalupe County, NM"	"35019"	0	4275	Unreliable
	"NonCore (Nonmetro)"	"6"	"Harding County, NM"	"35021"	0	638	Unreliable
	"NonCore (Nonmetro)"	"6"	"Hidalgo County, NM"	"35023"	0	4106	Unreliable
	"NonCore (Nonmetro)"	"6"	"Lincoln County, NM"	"35027"	0	19939	Unreliable
	"NonCore (Nonmetro)"	"6"	"Mora County, NM"	"35033"	0	4478	Unreliable
	"NonCore (Nonmetro)"	"6"	"Quay County, NM"	"35037"	Suppressed	8197	Suppressed
	"NonCore (Nonmetro)"	"6"	"Sierra County, NM"	"35051"	0	10867	Unreliable
	"NonCore (Nonmetro)"	"6"	"Socorro County, NM"	"35053"	0	16541	Unreliable
	"NonCore (Nonmetro)"	"6"	"Union County, NM"	"35059"	0	4026	Unreliable
	"NonCore (Nonmetro)"	"6"	"Allegany County, NY"	"36003"	Suppressed	45587	Suppressed
	"NonCore (Nonmetro)"	"6"	"Chenango County, NY"	"36017"	Suppressed	46730	Suppressed
	"NonCore (Nonmetro)"	"6"	"Delaware County, NY"	"36025"	0	43938	Unreliable
	"NonCore (Nonmetro)"	"6"	"Essex County, NY"	"36031"	0	36891	Unreliable
	"NonCore (Nonmetro)"	"6"	"Greene County, NY"	"36039"	0	47177	Unreliable
	"NonCore (Nonmetro)"	"6"	"Hamilton County, NY"	"36041"	0	4345	Unreliable
	"NonCore (Nonmetro)"	"6"	"Lewis County, NY"	"36049"	0	26187	Unreliable
	"NonCore (Nonmetro)"	"6"	"Schuyler County, NY"	"36097"	0	17685	Unreliable
	"NonCore (Nonmetro)"	"6"	"Sullivan County, NY"	"36105"	Suppressed	75802	Suppressed
	"NonCore (Nonmetro)"	"6"	"Wyoming County, NY"	"36121"	0	39465	Unreliable
	"NonCore (Nonmetro)"	"6"	"Alleghany County, NC"	"37005"	0	11194	Unreliable
	"NonCore (Nonmetro)"	"6"	"Anson County, NC"	"37007"	Suppressed	24097	Suppressed
	"NonCore (Nonmetro)"	"6"	"Ashe County, NC"	"37009"	0	27166	Unreliable
	"NonCore (Nonmetro)"	"6"	"Avery County, NC"	"37011"	0	17571	Unreliable
	"NonCore (Nonmetro)"	"6"	"Bertie County, NC"	"37015"	Suppressed	18712	Suppressed
	"NonCore (Nonmetro)"	"6"	"Bladen County, NC"	"37017"	Suppressed	32911	Suppressed
	"NonCore (Nonmetro)"	"6"	"Caswell County, NC"	"37033"	0	22443	Unreliable
	"NonCore (Nonmetro)"	"6"	"Cherokee County, NC"	"37039"	0	29073	Unreliable
	"NonCore (Nonmetro)"	"6"	"Chowan County, NC"	"37041"	Suppressed	13815	Suppressed
	"NonCore (Nonmetro)"	"6"	"Clay County, NC"	"37043"	0	11505	Unreliable
	"NonCore (Nonmetro)"	"6"	"Columbus County, NC"	"37047"	12	54754	Unreliable
	"NonCore (Nonmetro)"	"6"	"Duplin County, NC"	"37061"	Suppressed	58794	Suppressed
	"NonCore (Nonmetro)"	"6"	"Graham County, NC"	"37075"	0	8474	Unreliable
	"NonCore (Nonmetro)"	"6"	"Greene County, NC"	"37079"	Suppressed	20928	Suppressed
	"NonCore (Nonmetro)"	"6"	"Hertford County, NC"	"37091"	Suppressed	23108	Suppressed
	"NonCore (Nonmetro)"	"6"	"Hyde County, NC"	"37095"	Suppressed	4843	Suppressed
	"NonCore (Nonmetro)"	"6"	"Macon County, NC"	"37113"	Suppressed	35994	Suppressed
	"NonCore (Nonmetro)"	"6"	"Martin County, NC"	"37117"	Suppressed	22178	Suppressed
	"NonCore (Nonmetro)"	"6"	"Mitchell County, NC"	"37121"	0	14881	Unreliable
	"NonCore (Nonmetro)"	"6"	"Montgomery County, NC"	"37123"	Suppressed	27238	Suppressed
	"NonCore (Nonmetro)"	"6"	"Polk County, NC"	"37149"	Suppressed	21030	Suppressed
	"NonCore (Nonmetro)"	"6"	"Sampson County, NC"	"37163"	Suppressed	63382	Suppressed
	"NonCore (Nonmetro)"	"6"	"Swain County, NC"	"37173"	Suppressed	14179	Suppressed
	"NonCore (Nonmetro)"	"6"	"Warren County, NC"	"37185"	Suppressed	19522	Suppressed
	"NonCore (Nonmetro)"	"6"	"Washington County, NC"	"37187"	0	11485	Unreliable
	"NonCore (Nonmetro)"	"6"	"Yancey County, NC"	"37199"	0	18099	Unreliable
	"NonCore (Nonmetro)"	"6"	"Adams County, ND"	"38001"	0	2188	Unreliable
	"NonCore (Nonmetro)"	"6"	"Barnes County, ND"	"38003"	0	10402	Unreliable
	"NonCore (Nonmetro)"	"6"	"Benson County, ND"	"38005"	0	6762	Unreliable
	"NonCore (Nonmetro)"	"6"	"Billings County, ND"	"38007"	0	890	Unreliable
	"NonCore (Nonmetro)"	"6"	"Bottineau County, ND"	"38009"	0	6287	Unreliable
	"NonCore (Nonmetro)"	"6"	"Bowman County, ND"	"38011"	0	2986	Unreliable
	"NonCore (Nonmetro)"	"6"	"Burke County, ND"	"38013"	0	2118	Unreliable
	"NonCore (Nonmetro)"	"6"	"Cavalier County, ND"	"38019"	0	3713	Unreliable
	"NonCore (Nonmetro)"	"6"	"Dickey County, ND"	"38021"	0	4705	Unreliable
	"NonCore (Nonmetro)"	"6"	"Divide County, ND"	"38023"	0	2277	Unreliable
	"NonCore (Nonmetro)"	"6"	"Dunn County, ND"	"38025"	Suppressed	4465	Suppressed
	"NonCore (Nonmetro)"	"6"	"Eddy County, ND"	"38027"	0	2179	Unreliable
	"NonCore (Nonmetro)"	"6"	"Emmons County, ND"	"38029"	0	3187	Unreliable
	"NonCore (Nonmetro)"	"6"	"Foster County, ND"	"38031"	0	3165	Unreliable
	"NonCore (Nonmetro)"	"6"	"Golden Valley County, ND"	"38033"	0	1737	Unreliable
	"NonCore (Nonmetro)"	"6"	"Grant County, ND"	"38037"	0	2215	Unreliable
	"NonCore (Nonmetro)"	"6"	"Griggs County, ND"	"38039"	0	2207	Unreliable
	"NonCore (Nonmetro)"	"6"	"Hettinger County, ND"	"38041"	0	2438	Unreliable
	"NonCore (Nonmetro)"	"6"	"Kidder County, ND"	"38043"	0	2458	Unreliable
	"NonCore (Nonmetro)"	"6"	"LaMoure County, ND"	"38045"	0	4033	Unreliable
	"NonCore (Nonmetro)"	"6"	"Logan County, ND"	"38047"	0	1880	Unreliable
	"NonCore (Nonmetro)"	"6"	"McIntosh County, ND"	"38051"	0	2440	Unreliable
	"NonCore (Nonmetro)"	"6"	"McKenzie County, ND"	"38053"	0	15242	Unreliable
	"NonCore (Nonmetro)"	"6"	"McLean County, ND"	"38055"	0	9416	Unreliable
	"NonCore (Nonmetro)"	"6"	"Mercer County, ND"	"38057"	0	8174	Unreliable
	"NonCore (Nonmetro)"	"6"	"Mountrail County, ND"	"38061"	Suppressed	10502	Suppressed
	"NonCore (Nonmetro)"	"6"	"Nelson County, ND"	"38063"	0	2789	Unreliable
	"NonCore (Nonmetro)"	"6"	"Pembina County, ND"	"38067"	0	6658	Unreliable
	"NonCore (Nonmetro)"	"6"	"Pierce County, ND"	"38069"	0	3928	Unreliable
	"NonCore (Nonmetro)"	"6"	"Ramsey County, ND"	"38071"	0	11388	Unreliable
	"NonCore (Nonmetro)"	"6"	"Ransom County, ND"	"38073"	0	5173	Unreliable
	"NonCore (Nonmetro)"	"6"	"Rolette County, ND"	"38079"	Suppressed	14165	Suppressed
	"NonCore (Nonmetro)"	"6"	"Sargent County, ND"	"38081"	0	3913	Unreliable
	"NonCore (Nonmetro)"	"6"	"Sheridan County, ND"	"38083"	0	1275	Unreliable
	"NonCore (Nonmetro)"	"6"	"Slope County, ND"	"38087"	0	747	Unreliable
	"NonCore (Nonmetro)"	"6"	"Steele County, ND"	"38091"	0	1890	Unreliable
	"NonCore (Nonmetro)"	"6"	"Towner County, ND"	"38095"	0	2108	Unreliable
	"NonCore (Nonmetro)"	"6"	"Traill County, ND"	"38097"	0	7959	Unreliable
	"NonCore (Nonmetro)"	"6"	"Walsh County, ND"	"38099"	0	10437	Unreliable
	"NonCore (Nonmetro)"	"6"	"Wells County, ND"	"38103"	0	3709	Unreliable
	"NonCore (Nonmetro)"	"6"	"Adams County, OH"	"39001"	Suppressed	27531	Suppressed
	"NonCore (Nonmetro)"	"6"	"Hardin County, OH"	"39065"	Suppressed	31469	Suppressed
	"NonCore (Nonmetro)"	"6"	"Harrison County, OH"	"39067"	0	15014	Unreliable
	"NonCore (Nonmetro)"	"6"	"Henry County, OH"	"39069"	Suppressed	26904	Suppressed
	"NonCore (Nonmetro)"	"6"	"Highland County, OH"	"39071"	0	43304	Unreliable
	"NonCore (Nonmetro)"	"6"	"Holmes County, OH"	"39075"	Suppressed	44004	Suppressed
	"NonCore (Nonmetro)"	"6"	"Meigs County, OH"	"39105"	0	22678	Unreliable
	"NonCore (Nonmetro)"	"6"	"Monroe County, OH"	"39111"	0	13586	Unreliable
	"NonCore (Nonmetro)"	"6"	"Morgan County, OH"	"39115"	0	14305	Unreliable
	"NonCore (Nonmetro)"	"6"	"Noble County, OH"	"39121"	0	14364	Unreliable
	"NonCore (Nonmetro)"	"6"	"Paulding County, OH"	"39125"	0	18648	Unreliable
	"NonCore (Nonmetro)"	"6"	"Pike County, OH"	"39131"	Suppressed	27695	Suppressed
	"NonCore (Nonmetro)"	"6"	"Preble County, OH"	"39135"	0	40836	Unreliable
	"NonCore (Nonmetro)"	"6"	"Putnam County, OH"	"39137"	0	33654	Unreliable
	"NonCore (Nonmetro)"	"6"	"Vinton County, OH"	"39163"	0	12972	Unreliable
