"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Wabasha County, MN"	"27157"	0	21645	Unreliable
	"Wadena County, MN"	"27159"	0	13773	Unreliable
	"Waseca County, MN"	"27161"	0	18691	Unreliable
	"Washington County, MN"	"27163"	Suppressed	259201	Suppressed
	"Watonwan County, MN"	"27165"	Suppressed	10980	Suppressed
	"Wilkin County, MN"	"27167"	0	6254	Unreliable
	"Winona County, MN"	"27169"	0	50825	Unreliable
	"Wright County, MN"	"27171"	0	136349	Unreliable
	"Yellow Medicine County, MN"	"27173"	0	9795	Unreliable
	"Adams County, MS"	"28001"	13	31192	Unreliable
	"Alcorn County, MS"	"28003"	Suppressed	36925	Suppressed
	"Amite County, MS"	"28005"	Suppressed	12326	Suppressed
	"Attala County, MS"	"28007"	0	18365	Unreliable
	"Benton County, MS"	"28009"	Suppressed	8271	Suppressed
	"Bolivar County, MS"	"28011"	Suppressed	31333	Suppressed
	"Calhoun County, MS"	"28013"	0	14436	Unreliable
	"Carroll County, MS"	"28015"	Suppressed	9911	Suppressed
	"Chickasaw County, MS"	"28017"	Suppressed	17171	Suppressed
	"Choctaw County, MS"	"28019"	Suppressed	8278	Suppressed
	"Claiborne County, MS"	"28021"	Suppressed	9002	Suppressed
	"Clarke County, MS"	"28023"	Suppressed	15604	Suppressed
	"Clay County, MS"	"28025"	Suppressed	19386	Suppressed
	"Coahoma County, MS"	"28027"	Suppressed	22628	Suppressed
	"Copiah County, MS"	"28029"	Suppressed	28543	Suppressed
	"Covington County, MS"	"28031"	Suppressed	18853	Suppressed
	"DeSoto County, MS"	"28033"	Suppressed	182001	Suppressed
	"Forrest County, MS"	"28035"	Suppressed	75036	Suppressed
	"Franklin County, MS"	"28037"	Suppressed	7788	Suppressed
	"George County, MS"	"28039"	0	24250	Unreliable
	"Greene County, MS"	"28041"	0	13586	Unreliable
	"Grenada County, MS"	"28043"	Suppressed	21055	Suppressed
	"Hancock County, MS"	"28045"	Suppressed	47334	Suppressed
	"Harrison County, MS"	"28047"	Suppressed	206650	Suppressed
	"Hinds County, MS"	"28049"	76	237085	32.1
	"Holmes County, MS"	"28051"	Suppressed	17622	Suppressed
	"Humphreys County, MS"	"28053"	0	8257	Unreliable
	"Issaquena County, MS"	"28055"	0	1308	Unreliable
	"Itawamba County, MS"	"28057"	0	23517	Unreliable
	"Jackson County, MS"	"28059"	12	143277	Unreliable
	"Jasper County, MS"	"28061"	0	16428	Unreliable
	"Jefferson County, MS"	"28063"	Suppressed	7106	Suppressed
	"Jefferson Davis County, MS"	"28065"	Suppressed	11234	Suppressed
	"Jones County, MS"	"28067"	Suppressed	68461	Suppressed
	"Kemper County, MS"	"28069"	0	10027	Unreliable
	"Lafayette County, MS"	"28071"	Suppressed	54793	Suppressed
	"Lamar County, MS"	"28073"	Suppressed	62447	Suppressed
	"Lauderdale County, MS"	"28075"	Suppressed	75317	Suppressed
	"Lawrence County, MS"	"28077"	Suppressed	12455	Suppressed
	"Leake County, MS"	"28079"	Suppressed	22763	Suppressed
	"Lee County, MS"	"28081"	Suppressed	85202	Suppressed
	"Leflore County, MS"	"28083"	Suppressed	28919	Suppressed
	"Lincoln County, MS"	"28085"	Suppressed	34205	Suppressed
	"Lowndes County, MS"	"28087"	Suppressed	58930	Suppressed
	"Madison County, MS"	"28089"	Suppressed	105630	Suppressed
	"Marion County, MS"	"28091"	0	24715	Unreliable
	"Marshall County, MS"	"28093"	Suppressed	35451	Suppressed
	"Monroe County, MS"	"28095"	Suppressed	35564	Suppressed
	"Montgomery County, MS"	"28097"	Suppressed	10023	Suppressed
	"Neshoba County, MS"	"28099"	Suppressed	29125	Suppressed
	"Newton County, MS"	"28101"	0	21443	Unreliable
	"Noxubee County, MS"	"28103"	Suppressed	10535	Suppressed
	"Oktibbeha County, MS"	"28105"	Suppressed	49599	Suppressed
	"Panola County, MS"	"28107"	Suppressed	34178	Suppressed
	"Pearl River County, MS"	"28109"	Suppressed	55387	Suppressed
	"Perry County, MS"	"28111"	Suppressed	11931	Suppressed
	"Pike County, MS"	"28113"	Suppressed	39563	Suppressed
	"Pontotoc County, MS"	"28115"	Suppressed	31833	Suppressed
	"Prentiss County, MS"	"28117"	0	25315	Unreliable
	"Quitman County, MS"	"28119"	0	7051	Unreliable
	"Rankin County, MS"	"28121"	Suppressed	153902	Suppressed
	"Scott County, MS"	"28123"	0	28287	Unreliable
	"Sharkey County, MS"	"28125"	Suppressed	4377	Suppressed
	"Simpson County, MS"	"28127"	Suppressed	26758	Suppressed
	"Smith County, MS"	"28129"	Suppressed	16002	Suppressed
	"Stone County, MS"	"28131"	Suppressed	18717	Suppressed
	"Sunflower County, MS"	"28133"	Suppressed	25735	Suppressed
	"Tallahatchie County, MS"	"28135"	Suppressed	13987	Suppressed
	"Tate County, MS"	"28137"	Suppressed	28759	Suppressed
	"Tippah County, MS"	"28139"	Suppressed	21995	Suppressed
	"Tishomingo County, MS"	"28141"	Suppressed	19454	Suppressed
	"Tunica County, MS"	"28143"	Suppressed	9944	Suppressed
	"Union County, MS"	"28145"	Suppressed	28606	Suppressed
	"Walthall County, MS"	"28147"	Suppressed	14465	Suppressed
	"Warren County, MS"	"28149"	Suppressed	46176	Suppressed
	"Washington County, MS"	"28151"	17	45063	Unreliable
	"Wayne County, MS"	"28153"	0	20298	Unreliable
	"Webster County, MS"	"28155"	0	9788	Unreliable
	"Wilkinson County, MS"	"28157"	Suppressed	8792	Suppressed
	"Winston County, MS"	"28159"	Suppressed	18165	Suppressed
	"Yalobusha County, MS"	"28161"	0	12392	Unreliable
	"Yazoo County, MS"	"28163"	Suppressed	28248	Suppressed
	"Adair County, MO"	"29001"	0	25339	Unreliable
	"Andrew County, MO"	"29003"	0	17607	Unreliable
	"Atchison County, MO"	"29005"	0	5171	Unreliable
	"Audrain County, MO"	"29007"	0	25473	Unreliable
	"Barry County, MO"	"29009"	0	35886	Unreliable
	"Barton County, MO"	"29011"	0	11798	Unreliable
	"Bates County, MO"	"29013"	0	16320	Unreliable
	"Benton County, MO"	"29015"	Suppressed	19278	Suppressed
	"Bollinger County, MO"	"29017"	0	12169	Unreliable
	"Boone County, MO"	"29019"	12	180005	Unreliable
	"Buchanan County, MO"	"29021"	Suppressed	88571	Suppressed
	"Butler County, MO"	"29023"	Suppressed	42639	Suppressed
	"Caldwell County, MO"	"29025"	0	9108	Unreliable
	"Callaway County, MO"	"29027"	Suppressed	44889	Suppressed
	"Camden County, MO"	"29029"	Suppressed	45815	Suppressed
	"Cape Girardeau County, MO"	"29031"	Suppressed	78753	Suppressed
	"Carroll County, MO"	"29033"	0	8743	Unreliable
	"Carter County, MO"	"29035"	Suppressed	6054	Suppressed
	"Cass County, MO"	"29037"	Suppressed	104954	Suppressed
	"Cedar County, MO"	"29039"	Suppressed	14165	Suppressed
	"Chariton County, MO"	"29041"	0	7451	Unreliable
	"Christian County, MO"	"29043"	Suppressed	86983	Suppressed
	"Clark County, MO"	"29045"	0	6842	Unreliable
	"Clay County, MO"	"29047"	13	246365	Unreliable
	"Clinton County, MO"	"29049"	0	20470	Unreliable
	"Cole County, MO"	"29051"	Suppressed	76796	Suppressed
	"Cooper County, MO"	"29053"	0	17603	Unreliable
	"Crawford County, MO"	"29055"	0	23957	Unreliable
	"Dade County, MO"	"29057"	Suppressed	7569	Suppressed
	"Dallas County, MO"	"29059"	Suppressed	16762	Suppressed
	"Daviess County, MO"	"29061"	0	8313	Unreliable
	"DeKalb County, MO"	"29063"	0	12630	Unreliable
	"Dent County, MO"	"29065"	0	15441	Unreliable
	"Douglas County, MO"	"29067"	Suppressed	13373	Suppressed
	"Dunklin County, MO"	"29069"	Suppressed	29423	Suppressed
	"Franklin County, MO"	"29071"	Suppressed	103670	Suppressed
	"Gasconade County, MO"	"29073"	Suppressed	14705	Suppressed
	"Gentry County, MO"	"29075"	0	6628	Unreliable
	"Greene County, MO"	"29077"	16	291923	Unreliable
	"Grundy County, MO"	"29079"	0	9914	Unreliable
	"Harrison County, MO"	"29081"	0	8414	Unreliable
	"Henry County, MO"	"29083"	0	21792	Unreliable
	"Hickory County, MO"	"29085"	0	9509	Unreliable
	"Holt County, MO"	"29087"	0	4404	Unreliable
	"Howard County, MO"	"29089"	0	10137	Unreliable
	"Howell County, MO"	"29091"	Suppressed	40076	Suppressed
	"Iron County, MO"	"29093"	0	10177	Unreliable
	"Jackson County, MO"	"29095"	141	700307	20.1
	"Jasper County, MO"	"29097"	Suppressed	120636	Suppressed
	"Jefferson County, MO"	"29099"	Suppressed	224347	Suppressed
	"Johnson County, MO"	"29101"	Suppressed	53652	Suppressed
	"Knox County, MO"	"29103"	0	3947	Unreliable
	"Laclede County, MO"	"29105"	Suppressed	35713	Suppressed
	"Lafayette County, MO"	"29107"	0	32598	Unreliable
	"Lawrence County, MO"	"29109"	0	38359	Unreliable
	"Lewis County, MO"	"29111"	0	9855	Unreliable
	"Lincoln County, MO"	"29113"	Suppressed	57686	Suppressed
	"Linn County, MO"	"29115"	Suppressed	12037	Suppressed
	"Livingston County, MO"	"29117"	0	15146	Unreliable
	"McDonald County, MO"	"29119"	0	23078	Unreliable
	"Macon County, MO"	"29121"	Suppressed	15153	Suppressed
	"Madison County, MO"	"29123"	0	12188	Unreliable
	"Maries County, MO"	"29125"	0	8769	Unreliable
	"Marion County, MO"	"29127"	0	28592	Unreliable
	"Mercer County, MO"	"29129"	0	3641	Unreliable
	"Miller County, MO"	"29131"	0	25336	Unreliable
	"Mississippi County, MO"	"29133"	0	13336	Unreliable
	"Moniteau County, MO"	"29135"	Suppressed	16121	Suppressed
	"Monroe County, MO"	"29137"	0	8664	Unreliable
	"Montgomery County, MO"	"29139"	0	11534	Unreliable
	"Morgan County, MO"	"29141"	Suppressed	20358	Suppressed
	"New Madrid County, MO"	"29143"	0	17296	Unreliable
	"Newton County, MO"	"29145"	Suppressed	58266	Suppressed
	"Nodaway County, MO"	"29147"	0	22304	Unreliable
	"Oregon County, MO"	"29149"	0	10541	Unreliable
	"Osage County, MO"	"29151"	0	13714	Unreliable
	"Ozark County, MO"	"29153"	Suppressed	9017	Suppressed
	"Pemiscot County, MO"	"29155"	Suppressed	16272	Suppressed
	"Perry County, MO"	"29157"	0	19150	Unreliable
	"Pettis County, MO"	"29159"	Suppressed	42542	Suppressed
	"Phelps County, MO"	"29161"	Suppressed	44732	Suppressed
	"Pike County, MO"	"29163"	0	18504	Unreliable
	"Platte County, MO"	"29165"	Suppressed	102985	Suppressed
	"Polk County, MO"	"29167"	0	32201	Unreliable
	"Pulaski County, MO"	"29169"	Suppressed	52014	Suppressed
	"Putnam County, MO"	"29171"	0	4757	Unreliable
	"Ralls County, MO"	"29173"	0	10212	Unreliable
	"Randolph County, MO"	"29175"	Suppressed	24763	Suppressed
	"Ray County, MO"	"29177"	0	22883	Unreliable
	"Reynolds County, MO"	"29179"	Suppressed	6254	Suppressed
	"Ripley County, MO"	"29181"	0	13401	Unreliable
	"St. Charles County, MO"	"29183"	10	399182	Unreliable
	"St. Clair County, MO"	"29185"	Suppressed	9395	Suppressed
	"Ste. Genevieve County, MO"	"29186"	Suppressed	17888	Suppressed
	"St. Francois County, MO"	"29187"	0	66692	Unreliable
	"St. Louis County, MO"	"29189"	142	996945	14.2
	"Saline County, MO"	"29195"	Suppressed	22895	Suppressed
	"Schuyler County, MO"	"29197"	0	4599	Unreliable
	"Scotland County, MO"	"29199"	0	4966	Unreliable
	"Scott County, MO"	"29201"	Suppressed	38458	Suppressed
	"Shannon County, MO"	"29203"	0	8189	Unreliable
	"Shelby County, MO"	"29205"	0	6050	Unreliable
	"Stoddard County, MO"	"29207"	0	29206	Unreliable
	"Stone County, MO"	"29209"	Suppressed	31749	Suppressed
	"Sullivan County, MO"	"29211"	0	6221	Unreliable
	"Taney County, MO"	"29213"	0	55852	Unreliable
	"Texas County, MO"	"29215"	Suppressed	25571	Suppressed
	"Vernon County, MO"	"29217"	0	20528	Unreliable
	"Warren County, MO"	"29219"	0	34711	Unreliable
	"Washington County, MO"	"29221"	0	24943	Unreliable
	"Wayne County, MO"	"29223"	Suppressed	13122	Suppressed
	"Webster County, MO"	"29225"	Suppressed	39109	Suppressed
	"Worth County, MO"	"29227"	0	2040	Unreliable
	"Wright County, MO"	"29229"	0	18378	Unreliable
	"St. Louis city, MO"	"29510"	122	302838	40.3
	"Beaverhead County, MT"	"30001"	0	9404	Unreliable
	"Big Horn County, MT"	"30003"	Suppressed	13338	Suppressed
	"Blaine County, MT"	"30005"	0	6807	Unreliable
	"Broadwater County, MT"	"30007"	0	6085	Unreliable
	"Carbon County, MT"	"30009"	Suppressed	10714	Suppressed
	"Carter County, MT"	"30011"	0	1238	Unreliable
	"Cascade County, MT"	"30013"	Suppressed	81643	Suppressed
	"Chouteau County, MT"	"30015"	0	5745	Unreliable
	"Custer County, MT"	"30017"	Suppressed	11586	Suppressed
	"Daniels County, MT"	"30019"	0	1747	Unreliable
	"Dawson County, MT"	"30021"	0	8680	Unreliable
	"Deer Lodge County, MT"	"30023"	Suppressed	9131	Suppressed
	"Fallon County, MT"	"30025"	0	2920	Unreliable
	"Fergus County, MT"	"30027"	0	11113	Unreliable
	"Flathead County, MT"	"30029"	Suppressed	102106	Suppressed
	"Gallatin County, MT"	"30031"	Suppressed	111876	Suppressed
	"Garfield County, MT"	"30033"	0	1268	Unreliable
	"Glacier County, MT"	"30035"	Suppressed	13747	Suppressed
	"Golden Valley County, MT"	"30037"	0	826	Unreliable
	"Granite County, MT"	"30039"	0	3378	Unreliable
	"Hill County, MT"	"30041"	0	16347	Unreliable
	"Jefferson County, MT"	"30043"	0	12097	Unreliable
	"Judith Basin County, MT"	"30045"	0	1952	Unreliable
	"Lake County, MT"	"30047"	Suppressed	30250	Suppressed
	"Lewis and Clark County, MT"	"30049"	Suppressed	68700	Suppressed
	"Liberty County, MT"	"30051"	0	2430	Unreliable
	"Lincoln County, MT"	"30053"	0	19794	Unreliable
	"McCone County, MT"	"30055"	0	1675	Unreliable
	"Madison County, MT"	"30057"	0	8768	Unreliable
	"Meagher County, MT"	"30059"	0	1866	Unreliable
	"Mineral County, MT"	"30061"	0	4316	Unreliable
	"Missoula County, MT"	"30063"	Suppressed	118791	Suppressed
	"Musselshell County, MT"	"30065"	0	4651	Unreliable
	"Park County, MT"	"30067"	0	16736	Unreliable
	"Petroleum County, MT"	"30069"	0	513	Unreliable
	"Phillips County, MT"	"30071"	0	4074	Unreliable
	"Pondera County, MT"	"30073"	Suppressed	5972	Suppressed
	"Powder River County, MT"	"30075"	0	1716	Unreliable
	"Powell County, MT"	"30077"	0	6968	Unreliable
	"Prairie County, MT"	"30079"	0	1087	Unreliable
	"Ravalli County, MT"	"30081"	0	43172	Unreliable
	"Richland County, MT"	"30083"	0	10913	Unreliable
	"Roosevelt County, MT"	"30085"	Suppressed	11059	Suppressed
	"Rosebud County, MT"	"30087"	0	9063	Unreliable
	"Sanders County, MT"	"30089"	Suppressed	11844	Suppressed
	"Sheridan County, MT"	"30091"	0	3424	Unreliable
	"Silver Bow County, MT"	"30093"	0	34993	Unreliable
	"Stillwater County, MT"	"30095"	0	9534	Unreliable
	"Sweet Grass County, MT"	"30097"	0	3710	Unreliable
	"Teton County, MT"	"30099"	0	6162	Unreliable
	"Toole County, MT"	"30101"	0	4853	Unreliable
	"Treasure County, MT"	"30103"	0	679	Unreliable
	"Valley County, MT"	"30105"	0	7437	Unreliable
	"Wheatland County, MT"	"30107"	0	2236	Unreliable
	"Wibaux County, MT"	"30109"	0	1034	Unreliable
	"Yellowstone County, MT"	"30111"	Suppressed	160137	Suppressed
	"Adams County, NE"	"31001"	0	31511	Unreliable
	"Antelope County, NE"	"31003"	0	6336	Unreliable
	"Arthur County, NE"	"31005"	0	465	Unreliable
	"Banner County, NE"	"31007"	0	730	Unreliable
	"Blaine County, NE"	"31009"	0	476	Unreliable
	"Boone County, NE"	"31011"	0	5239	Unreliable
	"Box Butte County, NE"	"31013"	0	10772	Unreliable
	"Boyd County, NE"	"31015"	Suppressed	1955	Suppressed
	"Brown County, NE"	"31017"	0	2973	Unreliable
	"Buffalo County, NE"	"31019"	0	49615	Unreliable
	"Burt County, NE"	"31021"	Suppressed	6488	Suppressed
	"Butler County, NE"	"31023"	0	8058	Unreliable
	"Cass County, NE"	"31025"	0	26159	Unreliable
	"Cedar County, NE"	"31027"	0	8446	Unreliable
	"Chase County, NE"	"31029"	0	3977	Unreliable
	"Cherry County, NE"	"31031"	0	5761	Unreliable
	"Cheyenne County, NE"	"31033"	Suppressed	9310	Suppressed
	"Clay County, NE"	"31035"	0	6214	Unreliable
	"Colfax County, NE"	"31037"	0	10881	Unreliable
	"Cuming County, NE"	"31039"	0	8940	Unreliable
	"Custer County, NE"	"31041"	0	10840	Unreliable
	"Dakota County, NE"	"31043"	0	20083	Unreliable
	"Dawes County, NE"	"31045"	0	8716	Unreliable
	"Dawson County, NE"	"31047"	0	23709	Unreliable
	"Deuel County, NE"	"31049"	0	1825	Unreliable
	"Dixon County, NE"	"31051"	0	5709	Unreliable
	"Dodge County, NE"	"31053"	0	36791	Unreliable
	"Douglas County, NE"	"31055"	14	566880	Unreliable
	"Dundy County, NE"	"31057"	0	1770	Unreliable
	"Fillmore County, NE"	"31059"	0	5527	Unreliable
	"Franklin County, NE"	"31061"	0	3023	Unreliable
	"Frontier County, NE"	"31063"	0	2608	Unreliable
	"Furnas County, NE"	"31065"	0	4715	Unreliable
	"Gage County, NE"	"31067"	0	21493	Unreliable
	"Garden County, NE"	"31069"	0	1897	Unreliable
	"Garfield County, NE"	"31071"	0	1987	Unreliable
	"Gosper County, NE"	"31073"	0	1996	Unreliable
	"Grant County, NE"	"31075"	0	660	Unreliable
	"Greeley County, NE"	"31077"	0	2356	Unreliable
	"Hall County, NE"	"31079"	Suppressed	61607	Suppressed
	"Hamilton County, NE"	"31081"	0	9280	Unreliable
	"Harlan County, NE"	"31083"	0	3401	Unreliable
	"Hayes County, NE"	"31085"	0	916	Unreliable
	"Hitchcock County, NE"	"31087"	0	2806	Unreliable
	"Holt County, NE"	"31089"	0	10178	Unreliable
	"Hooker County, NE"	"31091"	Suppressed	682	Suppressed
	"Howard County, NE"	"31093"	0	6468	Unreliable
	"Jefferson County, NE"	"31095"	0	7097	Unreliable
	"Johnson County, NE"	"31097"	0	5134	Unreliable
	"Kearney County, NE"	"31099"	0	6544	Unreliable
	"Keith County, NE"	"31101"	0	8021	Unreliable
	"Keya Paha County, NE"	"31103"	0	810	Unreliable
	"Kimball County, NE"	"31105"	0	3618	Unreliable
	"Knox County, NE"	"31107"	0	8419	Unreliable
	"Lancaster County, NE"	"31109"	Suppressed	317272	Suppressed
	"Lincoln County, NE"	"31111"	0	35185	Unreliable
	"Logan County, NE"	"31113"	0	749	Unreliable
	"Loup County, NE"	"31115"	0	618	Unreliable
	"McPherson County, NE"	"31117"	0	492	Unreliable
	"Madison County, NE"	"31119"	0	35392	Unreliable
	"Merrick County, NE"	"31121"	0	7733	Unreliable
	"Morrill County, NE"	"31123"	0	4686	Unreliable
	"Nance County, NE"	"31125"	0	3532	Unreliable
	"Nemaha County, NE"	"31127"	0	6958	Unreliable
	"Nuckolls County, NE"	"31129"	0	4195	Unreliable
	"Otoe County, NE"	"31131"	0	15985	Unreliable
	"Pawnee County, NE"	"31133"	0	2632	Unreliable
	"Perkins County, NE"	"31135"	0	2929	Unreliable
	"Phelps County, NE"	"31137"	0	8996	Unreliable
	"Pierce County, NE"	"31139"	0	7142	Unreliable
	"Platte County, NE"	"31141"	Suppressed	33363	Suppressed
	"Polk County, NE"	"31143"	0	5278	Unreliable
	"Red Willow County, NE"	"31145"	0	10726	Unreliable
	"Richardson County, NE"	"31147"	0	7937	Unreliable
	"Rock County, NE"	"31149"	0	1360	Unreliable
	"Saline County, NE"	"31151"	0	14350	Unreliable
	"Sarpy County, NE"	"31153"	Suppressed	184459	Suppressed
	"Saunders County, NE"	"31155"	0	21303	Unreliable
	"Scotts Bluff County, NE"	"31157"	0	35989	Unreliable
	"Seward County, NE"	"31159"	0	17318	Unreliable
	"Sheridan County, NE"	"31161"	0	5190	Unreliable
	"Sherman County, NE"	"31163"	0	3038	Unreliable
	"Sioux County, NE"	"31165"	0	1187	Unreliable
	"Stanton County, NE"	"31167"	0	5970	Unreliable
	"Thayer County, NE"	"31169"	0	5039	Unreliable
	"Thomas County, NE"	"31171"	0	720	Unreliable
	"Thurston County, NE"	"31173"	0	7303	Unreliable
	"Valley County, NE"	"31175"	0	4190	Unreliable
	"Washington County, NE"	"31177"	0	20667	Unreliable
	"Wayne County, NE"	"31179"	0	9403	Unreliable
	"Webster County, NE"	"31181"	0	3533	Unreliable
	"Wheeler County, NE"	"31183"	0	805	Unreliable
	"York County, NE"	"31185"	0	13772	Unreliable
	"Churchill County, NV"	"32001"	Suppressed	24440	Suppressed
	"Clark County, NV"	"32003"	134	2231647	6.0
	"Douglas County, NV"	"32005"	Suppressed	48467	Suppressed
	"Elko County, NV"	"32007"	Suppressed	52460	Suppressed
	"Esmeralda County, NV"	"32009"	0	826	Unreliable
	"Eureka County, NV"	"32011"	0	2003	Unreliable
	"Humboldt County, NV"	"32013"	Suppressed	16786	Suppressed
	"Lander County, NV"	"32015"	0	5575	Unreliable
	"Lincoln County, NV"	"32017"	0	5201	Unreliable
	"Lyon County, NV"	"32019"	Suppressed	55808	Suppressed
	"Mineral County, NV"	"32021"	0	4514	Unreliable
	"Nye County, NV"	"32023"	Suppressed	45346	Suppressed
	"Pershing County, NV"	"32027"	0	6666	Unreliable
	"Storey County, NV"	"32029"	0	4029	Unreliable
	"Washoe County, NV"	"32031"	10	465735	Unreliable
	"White Pine County, NV"	"32033"	0	9475	Unreliable
	"Carson City, NV"	"32510"	Suppressed	55414	Suppressed
	"Belknap County, NH"	"33001"	0	61022	Unreliable
	"Carroll County, NH"	"33003"	Suppressed	48779	Suppressed
	"Cheshire County, NH"	"33005"	Suppressed	76493	Suppressed
	"Coos County, NH"	"33007"	Suppressed	31589	Suppressed
	"Grafton County, NH"	"33009"	0	89786	Unreliable
	"Hillsborough County, NH"	"33011"	Suppressed	415247	Suppressed
	"Merrimack County, NH"	"33013"	Suppressed	151132	Suppressed
	"Rockingham County, NH"	"33015"	Suppressed	309176	Suppressed
	"Strafford County, NH"	"33017"	Suppressed	130090	Suppressed
	"Sullivan County, NH"	"33019"	Suppressed	43144	Suppressed
	"Atlantic County, NJ"	"34001"	11	265429	Unreliable
	"Bergen County, NJ"	"34003"	Suppressed	936692	Suppressed
	"Burlington County, NJ"	"34005"	Suppressed	445384	Suppressed
	"Camden County, NJ"	"34007"	27	507078	5.3
	"Cape May County, NJ"	"34009"	Suppressed	92560	Suppressed
	"Cumberland County, NJ"	"34011"	10	150972	Unreliable
	"Essex County, NJ"	"34013"	75	799767	9.4
	"Gloucester County, NJ"	"34015"	Suppressed	291408	Suppressed
	"Hudson County, NJ"	"34017"	17	676061	Unreliable
	"Hunterdon County, NJ"	"34019"	0	124714	Unreliable
	"Mercer County, NJ"	"34021"	15	369811	Unreliable
	"Middlesex County, NJ"	"34023"	10	829685	Unreliable
	"Monmouth County, NJ"	"34025"	10	621354	Unreliable
	"Morris County, NJ"	"34027"	0	494228	Unreliable
	"Ocean County, NJ"	"34029"	Suppressed	601651	Suppressed
	"Passaic County, NJ"	"34031"	Suppressed	503310	Suppressed
	"Salem County, NJ"	"34033"	Suppressed	62607	Suppressed
	"Somerset County, NJ"	"34035"	Suppressed	331164	Suppressed
	"Sussex County, NJ"	"34037"	Suppressed	140799	Suppressed
	"Union County, NJ"	"34039"	Suppressed	558067	Suppressed
	"Warren County, NJ"	"34041"	Suppressed	105779	Suppressed
	"Bernalillo County, NM"	"35001"	59	678701	8.7
	"Catron County, NM"	"35003"	0	3578	Unreliable
	"Chaves County, NM"	"35005"	Suppressed	64689	Suppressed
	"Cibola County, NM"	"35006"	Suppressed	26746	Suppressed
	"Colfax County, NM"	"35007"	0	12110	Unreliable
	"Curry County, NM"	"35009"	Suppressed	49437	Suppressed
	"DeBaca County, NM"	"35011"	0	1781	Unreliable
	"Dona Ana County, NM"	"35013"	Suppressed	217522	Suppressed
	"Eddy County, NM"	"35015"	Suppressed	57900	Suppressed
	"Grant County, NM"	"35017"	0	27346	Unreliable
	"Guadalupe County, NM"	"35019"	0	4341	Unreliable
	"Harding County, NM"	"35021"	0	655	Unreliable
	"Hidalgo County, NM"	"35023"	0	4240	Unreliable
	"Lea County, NM"	"35025"	Suppressed	69611	Suppressed
	"Lincoln County, NM"	"35027"	Suppressed	19556	Suppressed
	"Los Alamos County, NM"	"35028"	0	19101	Unreliable
	"Luna County, NM"	"35029"	Suppressed	23963	Suppressed
	"McKinley County, NM"	"35031"	Suppressed	72290	Suppressed
	"Mora County, NM"	"35033"	0	4506	Unreliable
	"Otero County, NM"	"35035"	Suppressed	66781	Suppressed
	"Quay County, NM"	"35037"	0	8253	Unreliable
	"Rio Arriba County, NM"	"35039"	Suppressed	39006	Suppressed
	"Roosevelt County, NM"	"35041"	Suppressed	18743	Suppressed
	"Sandoval County, NM"	"35043"	Suppressed	145179	Suppressed
	"San Juan County, NM"	"35045"	Suppressed	125043	Suppressed
	"San Miguel County, NM"	"35047"	Suppressed	27591	Suppressed
	"Santa Fe County, NM"	"35049"	Suppressed	150056	Suppressed
	"Sierra County, NM"	"35051"	0	10968	Unreliable
	"Socorro County, NM"	"35053"	0	16735	Unreliable
	"Taos County, NM"	"35055"	Suppressed	32835	Suppressed
	"Torrance County, NM"	"35057"	Suppressed	15591	Suppressed
	"Union County, NM"	"35059"	0	4118	Unreliable
	"Valencia County, NM"	"35061"	Suppressed	76456	Suppressed
	"Albany County, NY"	"36001"	10	307117	Unreliable
	"Allegany County, NY"	"36003"	Suppressed	46430	Suppressed
	"Bronx County, NY"	"36005"	55	1432132	3.8
	"Broome County, NY"	"36007"	Suppressed	191659	Suppressed
	"Cattaraugus County, NY"	"36009"	Suppressed	76840	Suppressed
	"Cayuga County, NY"	"36011"	0	77145	Unreliable
	"Chautauqua County, NY"	"36013"	Suppressed	127939	Suppressed
	"Chemung County, NY"	"36015"	Suppressed	84254	Suppressed
	"Chenango County, NY"	"36017"	0	47536	Unreliable
	"Clinton County, NY"	"36019"	0	80695	Unreliable
	"Columbia County, NY"	"36021"	Suppressed	59916	Suppressed
	"Cortland County, NY"	"36023"	0	47823	Unreliable
	"Delaware County, NY"	"36025"	Suppressed	44527	Suppressed
	"Dutchess County, NY"	"36027"	Suppressed	293718	Suppressed
	"Erie County, NY"	"36029"	51	919719	5.5
	"Essex County, NY"	"36031"	Suppressed	37300	Suppressed
	"Franklin County, NY"	"36033"	Suppressed	50293	Suppressed
	"Fulton County, NY"	"36035"	0	53591	Unreliable
	"Genesee County, NY"	"36037"	0	57511	Unreliable
	"Greene County, NY"	"36039"	Suppressed	47491	Suppressed
	"Hamilton County, NY"	"36041"	0	4434	Unreliable
	"Herkimer County, NY"	"36043"	Suppressed	61833	Suppressed
	"Jefferson County, NY"	"36045"	Suppressed	111755	Suppressed
	"Kings County, NY"	"36047"	74	2582830	2.9
	"Lewis County, NY"	"36049"	0	26447	Unreliable
	"Livingston County, NY"	"36051"	0	63227	Unreliable
	"Madison County, NY"	"36053"	Suppressed	70795	Suppressed
	"Monroe County, NY"	"36055"	26	742474	3.5
	"Montgomery County, NY"	"36057"	0	49455	Unreliable
	"Nassau County, NY"	"36059"	Suppressed	1358343	Suppressed
	"New York County, NY"	"36061"	10	1628701	Unreliable
	"Niagara County, NY"	"36063"	Suppressed	210433	Suppressed
	"Oneida County, NY"	"36065"	Suppressed	229577	Suppressed
	"Onondaga County, NY"	"36067"	18	461809	Unreliable
